commit,repo_name,committer_time_sec,committer_tz_offset,committer_date,message
b2bf83ec854d697c4e50c738538fb49f32a3eb38,facebook/react,1419377633,-480,2014-12-23 23:33:53 UTC,"Temporarily fix EmptyComponents

This a workaround for the problem described in #2770. It should be
temporary because this is really just working around the real problem.
"
49128cc1005f0bea6074107c1098b6866eed74f5,angular/angular.js,1362597630,-480,2013-03-06 19:20:30 UTC,"docs($http): add more info about transform function
"
83e36db85d471597c16a9b5cd378fd9b434e6a67,angular/angular.js,1396543043,-420,2014-04-03 16:37:23 UTC,"style(loader.js): correct JSDoc tags of the params of the function module(name, requires, configFn)

This will improve the hints for IDE's which support the Google Closure Compiler (e.g. Webstorm)
"
88c2193c71954b9e7e7e4bdf636a2b168d36300d,angular/angular.js,1398103955,-420,2014-04-21 18:12:35 UTC,"refactor($interpolate): split .parts into .expressions and .separators

BREAKING CHANGE: the function returned by $interpolate
no longer has a `.parts` array set on it.
It has been replaced by two arrays:
* `.expressions`, an array of the expressions in the
  interpolated text. The expressions are parsed with
  $parse, with an extra layer converting them to strings
  when computed
* `.separators`, an array of strings representing the
  separations between interpolations in the text.
  This array is **always** 1 item longer than the
  `.expressions` array for easy merging with it
"
895303345404eb7a0ba33d2e6162b0ec781a7749,facebook/react,1435799739,-420,2015-07-02 01:15:39 UTC,"Merge pull request #4259 from janraasch/patch-1

Add IE-only security attr to HTMLDOMPropertyConfig"
29bcda463ee702faf74e9ba99b9f24478e2d355f,facebook/react,1414093883,-420,2014-10-23 19:51:23 UTC,"Merge pull request #2387 from fabiomcosta/avoid_double_scrollread

avoid reading the scroll position twice"
2f4ea6057108985815a86c0531a71c22843749a6,facebook/react,1440230183,-420,2015-08-22 07:56:23 UTC,"Update 04-multiple-components.md

Added an extra word to make the sentence read a little easier."
32806caf1378aa609e1fb29bbbf35cfc5232dd96,angular/angular.js,1417575600,-300,2014-12-03 03:00:00 UTC,"docs(guide/css-styling): form controls are not always input elements

People frequently write custom form controls using the `ngModel` directive, this just
refactors the text to be more clear that this is possible (imho).
"
8383ecfcdfae662e0f3269d333538a55540d9270,angular/angular.js,1385410716,0,2013-11-25 20:18:36 UTC,"docs(CONTRIBUTING): add link to github-pr-helper
"
87fb9caca7d223d1c4ef588f23622189052056b4,facebook/react,1426088221,540,2015-03-11 15:37:01 UTC,"Update Translation to b95ad29
"
88335fdfcfa9b91a8fb77e978f4ba7590385e3db,angular/angular.js,1399537768,120,2014-05-08 08:29:28 UTC,"docs(ngCookies): correct arguments in $cookieStore example

Closes #7390
"
8cb2812cff6a6cb54bb673254f1170281ce0790a,facebook/react,1406502324,-420,2014-07-27 23:05:24 UTC,"Merge pull request #1941 from divad12/animating-one-or-zero-items-docs

Clarify animating one or zero items in animation docs"
934a95d3ef3f72dfc37b0b564624cb4a1286d4f4,angular/angular.js,1382481160,-420,2013-10-22 22:32:40 UTC,"chore(grunt): add jshint tasks
"
db6f36bdce783ddc9c317fe76ffe96fa97f8fd24,facebook/react,1471531927,-360,2016-08-18 14:52:07 UTC,"Update 09.2-package-management.md (#7520)

"
14e0b9c352f02f16c49bb3994575fea63189c33a,angular/angular.js,1436776623,60,2015-07-13 08:37:03 UTC,"refactor(ngCsp): use `document.head`

The `head` property is available from IE9 onwards.

Closes #11905
"
1c90172cd0e0760b2bb46454768c169dc7a390be,facebook/react,1388449037,-420,2013-12-31 00:17:17 UTC,"IE8 style fixes

- Add html5shiv so that HTML5 elements like header, footer, etc can be styled
- Remove a couple uses of :first-child/:last-child which IE8 doesn't support
"
27b8e7a6f4987945d317ba20abdcad8252115566,facebook/react,1386268848,60,2013-12-05 18:40:48 UTC,"corrections
"
30aa3eff4c3de93989f1e1051b6577f4e98861cb,angular/angular.js,1442262556,60,2015-09-14 20:29:16 UTC,"chore(scripts/publish): get dist-tag from package.json

Closes #12722
"
986c63c6d4a808f0f3108bb9610803c11f04ed47,facebook/react,1467316554,-420,2016-06-30 19:55:54 UTC,"Extract scheduler into its own module

The scheduler is getting quite complicated. I'll extract it into
its own module.
"
9bcc8dab93d5e690acd41901326c603af7e1ec75,facebook/react,1435211338,-420,2015-06-25 05:48:58 UTC,"Merge pull request #4222 from tako-black/translate_jsx-in-depth_to_japanese

Translate 02.1-jsx-in-depth.ja-JP.md to Japanese"
fbf5ab8f17d28efeadb492c5a252f0778643f072,angular/angular.js,1399230427,60,2014-05-04 19:07:07 UTC,"fix(ngModelOptions): initialize ngModelOptions in prelink

Input controls require `ngModel` which in turn brings in the `ngModelOptions`
but since ngModel does this initialization in the post link function, the
order in which the directives are run is relevant.

Directives are sorted by priority and name but `ngModel`, `input` and `textarea`
have the same priority. It just happens that `textarea` is alphabetically
sorted and so linked before `ngModel` (unlike `input`).

This is a problem since inputs expect `ngModelController.$options`
to exist at post-link time and for `textarea` this has not happened.

This is solved easily by moving the initialization of `ngModel` to the
pre-link function.

Closes #7281
Closes #7292
"
ff51a23aeabc06701fbf99ebf676169c5e55e402,facebook/react,1383947714,-300,2013-11-08 21:55:14 UTC,"update add-ons docs based on feedbacks

- Overview of add-ons for the add-ons page.
- Better title for `ReactLink`.
- Nicer code format for classSet example.
- Better explanation for `classSet`.
"
9420e86480ddbf93515864ca66ea5782f3ad9d98,facebook/react,1389747447,-480,2014-01-15 00:57:27 UTC,"Update docs to mention that you need both es5-shim.js and es5-sham.js to use React with IE8.
"
9eafd10fcdf8846194bbc325fe23fd3d6d9da155,angular/angular.js,1332270357,-420,2012-03-20 19:05:57 UTC,"docs(guide/location): fix example
"
a00199ddd22d7237ac7ca81c9af8432fe566fb6a,facebook/react,1400003223,-420,2014-05-13 17:47:03 UTC,"Merge pull request #1358 from spicyj/one-transaction

Share reconcile transaction in batched updates"
f01087f802839637843115cbcf99702e09d866f6,angular/angular.js,1386194494,-480,2013-12-04 22:01:34 UTC,"fix(closure): closure compiler shouldn't rename .defaults.transformRequest
"
fd2125ee94f5bf30f7b5488cededbb0d1170574f,facebook/react,1374110044,-240,2013-07-18 01:14:04 UTC,"Use getAttribute instead of getAttributeNode in ReactID.rawGetID.

Also known as internalGetID, internally.
"
869143ec7d332bdc2f81fae58cfcbd08305a5790,angular/angular.js,1340312304,-420,2012-06-21 20:58:24 UTC,"chore(logos): fix shield logo exports

the previous version is clipped at the top
"
8f55d94d407a445a6f27d007f20421210757d6b8,facebook/react,1374140214,60,2013-07-18 09:36:54 UTC,"update dead jsx link to point to an extant page

syntax.html no longer exists, so point people at the in depth article instead."
934e569ccab7bd5ec5e3e1bcc534a855583b6e5f,angular/angular.js,1375983175,-420,2013-08-08 17:32:55 UTC,"docs(minErr): improve sce/isecurl doc
"
946b5284cdcfde587bedf059e9beadee7da9f91b,angular/angular.js,1281558801,-420,2010-08-11 20:33:21 UTC,"fix the other jstest driver conf
"
6e18b50a5b168848cc526081b0a2a16075ee44bd,angular/angular.js,1449152062,60,2015-12-03 14:14:22 UTC,"feat(ngAnimate): provide ng-[event]-prepare class for structural animations

The new prepare class is added before the animation is pushed to the
queue and removed before the animation runs, i.e. it is immediately
available when a structural animation (enter, leave, move)
is initialized.

The class can be used to apply CSS to explicitly hide these elements
to prevent a flash of content before the animation runs.
This can happen if a structural animation (such as ng-if) sits at the
bottom of a tree which has ng-class animations on the parents.
Because child animations are spaced out with requestAnimationFrame,
the ng-enter class might not be applied in time, so the ng.if element is
briefly visible before its animation starts.
"
2f24f89111f957e536f574759409197a1e0377af,facebook/react,1458411867,-420,2016-03-19 18:24:27 UTC,"Merge pull request #6281 from rgarifullin/microfix_docs

Microfix docs"
54b565de938b569847cfcf33192313596cdfa818,facebook/react,1421952767,-480,2015-01-22 18:52:47 UTC,"Merge pull request #2518 from jsfb/documentation-for-dangerouslySetInnerHtml

Document justification for dangerouslySetInnerHTML, fixes #2256"
582bc932e50cda5d5ee8b7761d1dcb473f38816c,facebook/react,1416608852,-480,2014-11-21 22:27:32 UTC,"Merge pull request #2583 from spicyj/style-example

Add example for how to use `style` properly"
de6d4ca1da2920f41017899149e064b7e849a7a4,angular/angular.js,1361393684,-480,2013-02-20 20:54:44 UTC,"chore(release): cut 1.1.3 radioactive-gargle release
"
e068addadb14b44374ebb5353b860700731c866f,angular/angular.js,1314695469,-420,2011-08-30 09:11:09 UTC,"feat(widget): add ng:pluralize as an Angular widget
"
e11c4ecbaf1eb0a46f92521c222171025fff3432,facebook/react,1377726127,-420,2013-08-28 21:42:07 UTC,"[docs] Small tweaks as reported in comments

* highlight `</form>`
* use correct id in `getElementById` call
"
e27eed3ca439e7c2d80fb93d6f9d6e83a2c56024,angular/angular.js,1435009070,120,2015-06-22 21:37:50 UTC,"docs(ngCookies): improve deprecation notice
"
eb758bc60578cbc720917156238c07157ee736d7,angular/angular.js,1311993327,-420,2011-07-30 02:35:27 UTC,"fix(Rakefile): index-jq.html needs to be rewritten like index.html
"
eb92735c9ea3e5ddc747b66d8e895b6187a5f9e0,angular/angular.js,1329431572,-480,2012-02-16 22:32:52 UTC,"fix(injector) .instantiate([Type]) produced wrong result
"
ec27ce71984e04a5cd9fd78b640a0f1cf538b8f1,angular/angular.js,1424541916,60,2015-02-21 18:05:16 UTC,"test($interpolate): ensure constant interpolation watchers are removed

Closes #11057
"
ad7200e2c25b217396083932396ca103a57448f3,angular/angular.js,1434568742,120,2015-06-17 19:19:02 UTC,"docs(tutorial/Tutorial): add missing word

Closes #12147
"
41f3269bfbd90a8d48e62639bb43f3020617bc57,angular/angular.js,1466155576,60,2016-06-17 09:26:16 UTC,"fix(ngTransclude): ensure that fallback content is compiled and linked correctly

Closes #14787
"
208b84bef1c9495777253622d6501a338fa53cba,angular/angular.js,1458146701,0,2016-03-16 16:45:01 UTC,"docs(guide/component-router): fix incorrect hook name for `$canActivate`

The hook will most likely be named back to `$routerCanActivate` in the future,
but for now this change is accurate.

Closes #14237
"
fabc9f77a3fae10c2b8d9a9ad1541e827cc0390d,angular/angular.js,1319129092,-420,2011-10-20 16:44:52 UTC,"feat(sanitizer): add html5 elements to the whitelist

Closes #89
"
fe4f0ea262da180268c2cfe42d328447e9fe3d99,angular/angular.js,1363715626,-420,2013-03-19 17:53:46 UTC,"docs(directive): Fix entity confusion in example.
"
3dcc01646a36cc00f09128186e59329f76be8ad5,angular/angular.js,1461832684,180,2016-04-28 08:38:04 UTC,"docs(guide/component-router): add missing backticks

Closes #14530
"
3f047704c70a957596371fec554d3e1fb066a29d,angular/angular.js,1397770940,-240,2014-04-17 21:42:20 UTC,"fix($location): make legacy browsers behave like modern ones in html5Mode

Previously, LocationHashbangInHtml5Url, which is used when html5Mode is enabled
in browsers which do not support the history API (IE8/9), would behave very
inconsistently WRT relative URLs always being resolved relative to the app root
url.

This fix enables these legacy browsers to behave like history enabled browsers,
by processing href attributes in order to resolve urls correctly.

Closes #6162
Closes #6421
Closes #6899
Closes #6832
Closes #6834
"
44c699a465f54aa1d78ef4b7f22469e3420546d7,facebook/react,1459556711,60,2016-04-02 00:25:11 UTC,"Merge pull request #6399 from facebook/gaearon-flip-dev

Flip __DEV__ assignments in ReactDOMProduction-test"
47ee780cafa650a61bd62c4a6c13ac5554efd05c,facebook/react,1421191593,-480,2015-01-13 23:26:33 UTC,"[lint] fix consistent-returns
"
4a04c2ec0c935dd47b124ea488d68e8c87618386,angular/angular.js,1347817183,-420,2012-09-16 17:39:43 UTC,"chore(): remove unused files
"
dca7ffbe21d2b27d0c7ff898bbaa27dab84e4043,facebook/react,1415233538,-480,2014-11-06 00:25:38 UTC,"Merge pull request #2446 from enaqx/master

Add 'use strict' to statisfy linter rules"
e63f670ff2df331b1e7f3d2b0001034223719175,angular/angular.js,1412791194,-420,2014-10-08 17:59:54 UTC,"docs(content): update Angular 1.2 mentions to Angular 1.3

Angular 1.3 docs now describe the process of using this version instead of
the older 1.2 that is the latest stable version.

Also, update jQuery 1.10.x mentions to 2.1.x.
"
e1e2fbdcf7d83eb111d2183336432694150fad50,facebook/react,1402433146,-420,2014-06-10 20:45:46 UTC,"Merge pull request #1636 from harshadsabne/master

Update 2014-03-21-react-v0.10.md"
9d27b0af4c434e4b2f68b2e858b82ae02350d525,angular/angular.js,1372364119,60,2013-06-27 20:15:19 UTC,"docs(ngPluralize): improve wording
"
9ee2cdff44e7d496774b340de816344126c457b3,angular/angular.js,1327521037,-480,2012-01-25 19:50:37 UTC,"refactor(directives): connect new compiler

- turn everything into a directive
"
a15293704a99cc16a8fe10004f59ca6538e702da,facebook/react,1450295436,-480,2015-12-16 19:50:36 UTC,"Merge pull request #5673 from DJCordhose/reactelement-doc-fix

fixed docs on ReactElement that were out of sync with code"
a801df719ea8b5996676d4e7a88a26a5ece471e7,angular/angular.js,1452545689,60,2016-01-11 20:54:49 UTC,"fix(ngMock): ignore empty javascript animations in $animate.closeAndFlush()
"
ab1be09d7d5d00fd96a576aeb84cab0867c70e52,facebook/react,1444486628,-240,2015-10-10 14:17:08 UTC,"Include react-dom

Fixes `Uncaught ReferenceError: ReactDOM is not defined`"
ace40d552603d2d44582bf794a76fc44f515713f,angular/angular.js,1411495125,60,2014-09-23 17:58:45 UTC,"chore(docs): refactor the docs app search for better bootup time

This commit refactors how the search index is built. The docsSearch service
is now defined by a provider, which returns a different implementation of
the service depending upon whether the current browser supports WebWorkers
or now.

* **WebWorker supported**: The index is then built and stored in a new worker.
The service posts and receives messages to and from this worker to make
queries on the search index.

* **WebWorker no supported**: The index is built locally but with a 500ms
delay so that the initial page can render before the browser is blocked as
the index is built.

Also the way that the current app is identified has been modified so we can
slim down the js data files (pages-data.js) to again improve startup time.

Closes #9204
Closes #9203
"
b385b580a68bb19146c100b2a78c0c59c6d52a5d,facebook/react,1387866116,-480,2013-12-24 06:21:56 UTC,"Merge pull request #704 from vjeux/talks_doc

Add a talks section to the docs"
1206d8d2eb5ee1ae26d41be877d0cfb788528ff0,facebook/react,1444779245,-420,2015-10-13 23:34:05 UTC,"Add feature test for document.createEvent

See #5157.
"
e3814b12662dac500f96f4ce1bb5f35c24195497,angular/angular.js,1398693940,60,2014-04-28 14:05:40 UTC,"docs(angular.Module): add link to `module.config()` docs

Add a link on where to find more info about how to use `module.config()`

Closes #6270
"
e626f95469299ce172a7b86753b10c41dcb91e48,angular/angular.js,1297151742,-480,2011-02-08 07:55:42 UTC,"$resource service docs
"
4c32fb487e80ab705b4a0b20192bd17ffc9f3adc,facebook/react,1424211193,120,2015-02-17 22:13:13 UTC,"Wrap jQuery Mobile example's components with React.createFactory to fix on v0.13.0. Fixes #2880
"
4f53f587544a290dd20926700eba87e375ff06c6,facebook/react,1390000909,-480,2014-01-17 23:21:49 UTC,"docs fix back link in Examples
"
56bd0378bf06f49bb5980fb882d2af37bdbefbc1,angular/angular.js,1407950427,-240,2014-08-13 17:20:27 UTC,"docs(guide/e2e-testing): correct link to protractor's getting started

angular/protractor@fcd973b#diff-f3b56000093113bd3bfb6c9c05e7e945 splits the overview doc into
multiple files, and removes overview.md from the repository entirely, making the current link a 404.

This CL points the link to the new getting-started document rather than the overview, and avoids
linking to a missing document.

Closes #8595
"
